cinnamon,canela,0,0,0,0,0,0,0,0,0,0,FALSO,
fluted,canelado,0,0,0,0,0,0,0,0,0,0,FALSO,
pen,caneta,0,0,0,0,0,0,0,0,0,0,FALSO,
kangaroo,canguru,0,0,0,0,0,0,0,0,0,0,FALSO,
hemp,cânhamo,0,0,0,0,0,0,0,0,0,0,FALSO,
cannon,canhão,0,1,1,0,0,1,0,0,0,0,VERDADEIRO,
cannibal,canibal,0,1,0,0,1,1,0,0,0,0,VERDADEIRO,
cannibalism,canibalismo,0,1,0,0,1,0,0,0,0,0,VERDADEIRO,
kennel,canil,0,0,0,0,0,0,0,1,0,0,VERDADEIRO,
canine,canino,0,0,0,0,0,0,0,0,0,0,FALSO,
canoe,canoa,0,0,0,0,0,0,0,0,0,0,FALSO,
canon,cânone,0,0,0,0,0,0,0,0,0,0,FALSO,
canons,cânones,0,0,0,0,0,0,0,0,0,1,VERDADEIRO,
canonical,canônico,0,0,0,0,0,0,0,0,0,0,FALSO,
weariness,cansaço,0,1,0,0,0,0,0,1,0,0,VERDADEIRO,
wearily,cansadamente,0,1,0,0,0,0,0,1,0,0,VERDADEIRO,
fatigued,cansado,0,1,0,0,0,0,0,1,0,0,VERDADEIRO,
tiresome,cansativo,0,1,0,0,0,0,0,0,0,0,VERDADEIRO,
canton,cantão,0,0,0,0,0,0,0,0,0,0,FALSO,
sing,cantar,1,0,0,1,0,0,1,1,0,1,VERDADEIRO,
canterbury,canterbury,0,0,0,0,0,0,0,0,0,0,FALSO,
ditty,cantiga,1,0,0,0,0,0,1,0,0,0,VERDADEIRO,
cantilever,cantilever,0,0,0,0,0,0,0,0,0,0,FALSO,
canteen,cantina,0,0,0,0,0,0,0,0,0,0,FALSO,
chant,canto,1,0,1,1,0,0,1,0,1,0,VERDADEIRO,
singer,cantor,0,0,0,0,0,0,0,0,0,0,FALSO,
watchdog,cão de guarda,1,0,0,0,0,0,0,0,0,1,VERDADEIRO,
chaos,caos,0,1,1,0,0,1,0,1,0,0,VERDADEIRO,
chaotic,caótico,0,1,1,0,0,0,0,0,0,0,VERDADEIRO,
cloak,capa,0,0,0,0,0,0,0,0,0,0,FALSO,
raincoat,capa de chuva,0,0,0,0,0,0,0,0,0,0,FALSO,
helmet,capacete,1,0,0,0,0,1,0,0,0,0,VERDADEIRO,
capacity,capacidade,0,0,0,0,0,0,0,0,0,0,FALSO,
empower,capacitar,1,0,0,0,0,0,0,0,0,0,VERDADEIRO,
foreman,capataz,1,0,0,0,0,0,0,0,0,0,VERDADEIRO,
capable,capaz,0,0,0,0,0,0,0,0,0,0,FALSO,
chapel,capela,0,0,0,0,0,0,0,0,0,0,FALSO,
chaplain,capelão,0,0,0,0,0,0,0,0,0,1,VERDADEIRO,
capillary,capilar,0,0,0,0,0,0,0,0,0,0,FALSO,
capitation,capitação,0,0,0,0,0,0,0,0,0,0,FALSO,
capitals,capitais,0,0,0,0,0,0,0,0,0,0,FALSO,
capital,capital,0,0,0,0,0,0,0,0,0,0,FALSO,
equity,capital próprio,1,0,0,0,0,0,0,0,0,0,VERDADEIRO,
capitalist,capitalista,1,0,0,0,0,0,0,0,0,0,VERDADEIRO,
captain,capitão,1,0,0,0,0,0,0,0,0,0,VERDADEIRO,
capitol,capitólio,0,0,0,0,0,0,0,0,0,0,FALSO,
rendition,capitulação,0,0,0,0,0,0,0,0,0,0,FALSO,
chapter,capítulo,0,0,0,0,0,0,0,0,0,0,FALSO,
whim,capricho,0,1,0,1,0,0,1,0,1,0,VERDADEIRO,
whimsical,caprichoso,0,0,0,0,0,0,1,0,0,0,VERDADEIRO,
capsule,cápsula,0,0,0,0,0,0,0,0,0,0,FALSO,
caps,cápsulas,0,0,0,0,0,0,0,0,0,0,FALSO,
captor,captor,0,1,0,0,0,1,0,0,0,0,VERDADEIRO,
catching,captura,0,0,0,0,0,0,0,0,0,0,FALSO,
capture,capturar,0,1,0,0,0,0,0,0,0,0,VERDADEIRO,
hood,capuz,0,1,1,0,1,1,0,0,0,0,VERDADEIRO,
khaki,cáqui,0,0,0,0,0,0,0,0,0,0,FALSO,
guy,cara,0,0,0,0,0,0,0,0,0,0,FALSO,
snail,caracol,0,0,0,0,0,0,0,0,0,0,FALSO,
char,caracteres,0,0,0,0,0,0,0,0,0,0,FALSO,
feature,característica,1,0,0,0,0,0,0,0,0,0,VERDADEIRO,
features,características,0,0,0,0,0,0,0,0,0,0,FALSO,
characterize,caracterizar,0,0,0,0,0,0,0,0,0,0,FALSO,
caramel,caramelo,0,0,0,0,0,0,0,0,0,0,FALSO,
crab,caranguejo,0,0,0,0,0,0,0,0,0,0,FALSO,
caravan,caravana,0,0,0,0,0,0,0,0,0,0,FALSO,
carbon,carbono,0,0,0,0,0,0,0,0,0,0,FALSO,
carcass,carcaça,0,1,0,0,1,1,0,1,0,0,VERDADEIRO,
carcinoma,carcinoma,0,1,0,0,0,1,0,1,0,0,VERDADEIRO,
menu,cardápio,0,0,0,0,0,0,0,0,0,0,FALSO,
cardinal,cardeal,0,0,0,0,0,0,0,0,0,0,FALSO,
cardiomyopathy,cardiomiopatia,0,1,0,0,0,1,0,1,0,0,VERDADEIRO,
thistle,cardo,0,0,0,0,0,0,0,0,0,0,FALSO,
shoals,cardumes,0,0,0,0,0,0,0,0,0,0,FALSO,
bald,careca,0,0,0,0,0,0,0,0,0,0,FALSO,
needy,carente,0,1,0,0,0,0,0,0,0,0,VERDADEIRO,
caret,caret,0,0,0,0,0,0,0,0,0,0,FALSO,
load,carga,0,0,0,0,0,0,0,0,0,0,FALSO,
caribou,caribu,0,0,0,0,0,0,0,0,0,0,FALSO,
caricature,caricatura,0,1,0,0,0,0,0,0,0,0,VERDADEIRO,
caress,carícia,1,0,0,0,0,0,0,0,0,0,VERDADEIRO,
fondling,carícias,0,0,0,0,0,0,0,0,0,0,FALSO,
charity,caridade,1,0,0,0,0,0,1,0,0,0,VERDADEIRO,
charitable,caridosa,1,0,0,1,0,0,1,0,0,1,VERDADEIRO,
caries,cárie,0,1,0,0,1,0,0,0,0,0,VERDADEIRO,
stamp,carimbo,0,0,0,0,0,0,0,0,0,0,FALSO,
karma,carma,0,0,0,0,0,0,0,0,0,0,FALSO,
crimson,carmesim,0,0,0,0,0,0,0,0,0,0,FALSO,
carnal,carnal,0,1,0,0,0,0,0,0,0,0,VERDADEIRO,
flesh,carne,0,0,0,0,1,0,0,0,0,0,VERDADEIRO,
pork,carne de porco,0,0,0,0,0,0,0,0,0,0,FALSO,
venison,carne de veado,0,0,0,0,0,0,0,0,0,0,FALSO,
mutton,carneiro,0,0,0,0,0,0,0,0,0,0,FALSO,
carnage,carnificina,0,1,1,0,1,1,0,1,1,0,VERDADEIRO,
carnivorous,carnívoro,0,1,0,0,0,1,0,0,0,0,VERDADEIRO,
fleshy,carnudo,0,1,0,0,0,0,0,0,0,0,VERDADEIRO,
carol,carol,1,0,0,0,0,0,1,0,0,1,VERDADEIRO,
carpenter,carpinteiro,0,0,0,0,0,0,0,0,0,0,FALSO,
tick,carraça,0,0,0,0,0,0,0,0,0,0,FALSO,
executioner,carrasco,0,1,1,0,0,1,0,1,0,0,VERDADEIRO,
laden,carregado,0,1,0,0,0,0,0,0,0,0,VERDADEIRO,
charger,carregador,1,0,0,0,0,0,0,0,0,0,VERDADEIRO,
carrying,carregando,0,0,0,0,0,0,0,0,0,0,FALSO,
charge,carregar,0,0,0,0,0,0,0,0,0,0,FALSO,
career,carreira,1,0,0,1,0,0,0,0,0,0,VERDADEIRO,
chimes,carrilhões,0,0,0,0,0,0,0,0,0,0,FALSO,
trolley,carrinho,0,0,0,0,0,0,0,0,0,0,FALSO,
barrow,carrinho de mão,0,0,0,0,1,0,0,0,0,0,VERDADEIRO,
car,carro,0,0,0,0,0,0,0,0,0,0,FALSO,
hearse,carro fúnebre,0,1,0,0,0,1,0,1,0,0,VERDADEIRO,
carousel,carrossel,0,0,0,0,0,0,0,0,0,0,FALSO,
chariot,carruagem,0,0,0,0,0,0,0,0,0,0,FALSO,
letter,carta,0,0,0,1,0,0,0,0,0,0,VERDADEIRO,
card,cartão,0,0,0,0,0,0,0,0,0,0,FALSO,
letters,cartas,0,0,0,0,0,0,0,0,0,0,FALSO,
placard,cartaz,0,0,0,0,0,0,0,0,1,0,VERDADEIRO,
wallet,carteira,0,0,0,0,0,0,0,0,0,0,FALSO,
cartel,cartel,0,1,0,0,0,0,0,0,0,0,VERDADEIRO,
carter,carter,0,0,0,0,0,0,0,0,0,0,FALSO,
sump,cárter,0,0,0,0,1,0,0,0,0,0,VERDADEIRO,
cartilage,cartilagem,0,0,0,0,0,0,0,0,0,0,FALSO,
cards,cartões,0,0,0,0,0,0,0,0,0,0,FALSO,
cartography,cartografia,0,0,0,0,0,0,0,0,0,0,FALSO,
cartographic,cartográfica,0,0,0,0,0,0,0,0,0,0,FALSO,
cartridge,cartucho,0,0,0,0,0,1,0,0,0,0,VERDADEIRO,
oak,carvalho,1,0,0,0,0,0,0,0,0,0,VERDADEIRO,
coal,carvão,0,0,0,0,0,0,0,0,0,0,FALSO,
house,casa,0,0,0,0,0,0,0,0,0,0,FALSO,
farmhouse,casa de fazenda,0,0,0,0,0,0,0,0,0,0,FALSO,
playhouse,casa de jogos,1,0,0,0,0,0,1,0,0,0,VERDADEIRO,
menagerie,casa de vida,0,0,0,0,0,0,0,0,0,0,FALSO,
coat,casaco,0,0,0,0,0,0,0,0,0,0,FALSO,
wedded,casado,0,0,0,0,0,0,0,0,0,0,FALSO,
couple,casal,1,0,0,0,0,0,1,0,0,1,VERDADEIRO,
matchmaker,casamenteiro,0,0,0,1,0,0,0,0,0,0,VERDADEIRO,
marriage,casamento,1,0,0,1,0,0,1,0,0,1,VERDADEIRO,
marry,casar,1,0,0,1,0,1,1,0,1,1,VERDADEIRO,
rind,casca,0,0,0,0,0,0,0,0,0,0,FALSO,
gravel,cascalho,0,0,0,0,0,0,0,0,0,0,FALSO,
cascade,cascata,1,0,0,0,0,0,0,0,0,0,VERDADEIRO,
rattlesnake,cascavel,0,0,0,0,0,1,0,0,0,0,VERDADEIRO,
hull,casco,0,0,0,0,0,0,0,0,0,0,FALSO,
casein,caseína,0,0,0,0,0,0,0,0,0,0,FALSO,
barrack,caserna,0,0,0,0,0,0,0,0,0,0,FALSO,
casino,casino,0,0,0,0,0,0,0,0,0,0,FALSO,
case,caso,0,1,0,0,0,1,0,1,0,0,VERDADEIRO,
dandruff,caspa,0,1,0,0,0,0,0,0,0,0,VERDADEIRO,
caste,casta,0,1,0,0,0,0,0,0,0,0,VERDADEIRO,
chestnut,castanha,0,0,0,0,0,0,0,0,0,0,FALSO,
brown,castanho,0,0,0,0,0,0,0,0,0,0,FALSO,
auburn,castanho avermelhado,0,0,0,0,0,0,0,0,0,0,FALSO,
chateau,castelo,0,0,0,0,0,0,0,0,0,0,FALSO,
candlestick,castiçal,0,0,0,0,0,0,0,0,0,0,FALSO,
chastity,castidade,1,0,0,1,0,0,0,0,0,1,VERDADEIRO,
chastisement,castigo,0,1,0,0,0,0,0,0,0,0,VERDADEIRO,
castor,castor,0,0,0,0,0,0,0,0,0,0,FALSO,
gelding,castrado,0,0,0,0,0,0,0,0,0,0,FALSO,
haphazard,casual,0,0,0,0,0,0,0,0,0,0,FALSO,
casualty,casualidade,0,1,1,0,0,1,0,1,0,0,VERDADEIRO,
casually,casualmente,0,0,0,0,0,0,0,0,0,0,FALSO,
cocoon,casulo,0,0,0,0,0,0,0,0,0,0,FALSO,
catabolism,catabolismo,0,0,0,0,0,0,0,0,0,0,FALSO,
catalysis,catálise,0,0,0,0,0,0,0,0,0,0,FALSO,
catalytic,catalítico,0,0,0,0,0,0,0,0,0,0,FALSO,
catalogue,catálogo,0,0,0,0,0,0,0,0,0,0,FALSO,
catamaran,catamarã,0,0,0,0,0,0,0,0,0,0,FALSO,
catapult,catapulta,0,0,0,0,0,0,0,0,0,0,FALSO,
cataract,catarata,0,1,0,1,0,1,0,1,0,0,VERDADEIRO,
cathartic,catártico,1,0,0,0,0,0,0,0,0,0,VERDADEIRO,
catastrophe,catástrofe,0,1,1,0,1,1,0,1,1,0,VERDADEIRO,
catechism,catecismo,0,0,0,0,1,0,0,0,0,0,VERDADEIRO,
cathedral,catedral,1,0,0,0,0,0,1,0,0,1,VERDADEIRO,
category,categoria,0,0,0,0,0,0,0,0,0,0,FALSO,
categorical,categórico,1,0,0,0,0,0,0,0,0,0,VERDADEIRO,
cates,cates,0,0,0,0,0,0,0,0,0,0,FALSO,
catheter,cateter,0,1,0,0,0,0,0,0,0,0,VERDADEIRO,
captivating,cativante,1,0,0,0,0,0,0,0,0,0,VERDADEIRO,
captivate,cativar,1,0,0,1,0,0,1,0,1,1,VERDADEIRO,
captivity,cativeiro,0,1,0,0,0,0,0,1,0,0,VERDADEIRO,
captive,cativo,0,1,0,0,0,1,0,1,0,0,VERDADEIRO,
catnip,catnip,0,0,0,0,0,0,0,0,0,0,FALSO,
catholic,católico,0,0,0,0,0,0,0,0,0,0,FALSO,
caucus,caucus,0,0,0,0,0,0,0,0,0,0,FALSO,
caudal,caudal,0,0,0,0,0,0,0,0,0,0,FALSO,
causation,causa,0,0,0,0,0,0,0,0,0,0,FALSO,
causal,causal,0,0,0,0,0,0,0,0,0,0,FALSO,
causality,causalidade,0,0,0,0,0,0,0,0,0,0,FALSO,
wreak,causar,0,1,1,0,0,0,0,0,0,0,VERDADEIRO,
caused,causou,0,0,0,0,0,0,0,0,0,0,FALSO,
cautiously,cautelosamente,1,0,0,0,0,1,0,0,0,0,VERDADEIRO,
cautious,cauteloso,1,0,0,1,0,1,0,0,0,1,VERDADEIRO,
cavalry,cavalaria,0,0,0,0,0,0,0,0,0,0,FALSO,
knight,cavaleiro,1,0,0,0,0,1,0,0,0,1,VERDADEIRO,
easel,cavalete,0,0,0,0,0,0,0,0,0,0,FALSO,
chivalry,cavalheirismo,1,0,0,0,0,0,0,0,0,0,VERDADEIRO,
gentleman,cavalheiro,1,0,0,0,0,0,0,0,0,1,VERDADEIRO,
mackerel,cavalinha,0,0,0,0,0,0,0,0,0,0,FALSO,
horse,cavalo,0,0,0,0,0,0,0,0,0,1,VERDADEIRO,
racehorse,cavalo de corrida,0,0,0,0,0,0,0,0,0,0,FALSO,
goatee,cavanhaque,0,0,0,0,0,0,0,0,0,0,FALSO,
cavern,caverna,0,0,0,0,0,0,0,0,0,0,FALSO,
cavernous,cavernoso,0,0,0,0,0,0,0,0,0,0,FALSO,
cavity,cavidade,0,0,0,0,0,0,0,0,0,0,FALSO,
pegs,cavilhas,0,0,0,0,0,0,0,0,0,0,FALSO,
cashmere,caxemira,0,0,0,0,0,0,0,0,0,0,FALSO,
mumps,caxumba,0,1,0,0,0,0,0,0,0,0,VERDADEIRO,
onion,cebola,0,0,0,0,0,0,0,0,0,0,FALSO,
lisp,ceceia,0,0,0,0,0,0,0,0,0,0,FALSO,
cede,ceder,0,1,0,0,0,0,0,0,0,0,VERDADEIRO,
early,cedo,0,0,0,0,0,0,0,0,0,0,FALSO,
ballot,cédula,1,0,0,1,0,0,0,0,0,1,VERDADEIRO,
blindly,cegamente,0,1,0,0,0,0,0,1,0,0,VERDADEIRO,
blind,cego,0,1,0,0,0,0,0,0,0,0,VERDADEIRO,
blindness,cegueira,0,1,0,0,0,0,0,1,0,0,VERDADEIRO,
supper,ceia,0,0,0,0,0,0,0,0,0,0,FALSO,
cage,cela,0,1,0,0,0,0,0,1,0,0,VERDADEIRO,
celebration,celebração,1,0,0,1,0,0,1,0,1,1,VERDADEIRO,
celebrant,celebrante,0,0,0,0,0,0,0,0,0,0,FALSO,
celebrated,célebre,1,0,0,1,0,0,1,0,0,0,VERDADEIRO,
celebrity,celebridade,1,1,1,1,1,0,1,0,1,1,VERDADEIRO,
barn,celeiro,0,0,0,0,0,0,0,0,0,0,FALSO,
heavenly,celestial,1,0,0,1,0,0,1,0,0,1,VERDADEIRO,
celibacy,celibato,0,0,0,0,0,0,0,0,0,0,FALSO,
cell,célula,0,0,0,0,0,0,0,0,0,0,FALSO,
cellular,celular,0,0,0,0,0,0,0,0,0,0,FALSO,
celluloid,celulóide,0,0,0,0,0,0,0,0,0,0,FALSO,
hundred,cem,0,0,0,0,0,0,0,0,0,0,FALSO,
cemetery,cemitério,0,1,0,0,0,1,0,1,0,0,VERDADEIRO,
scene,cena,0,0,0,0,0,0,0,0,0,0,FALSO,
scenery,cenário,0,0,0,0,0,0,0,0,0,0,FALSO,
scenic,cênica,0,0,0,0,0,0,0,0,0,0,FALSO,
census,censo,0,0,0,0,0,0,0,0,0,0,FALSO,
reproach,censura,0,1,1,0,1,0,0,1,0,0,VERDADEIRO,
censor,censurar,0,1,1,0,1,1,0,0,0,1,VERDADEIRO,
objectionable,censurável,0,1,0,0,0,0,0,0,0,0,VERDADEIRO,
penny,centavo,0,0,0,0,0,0,0,0,0,0,FALSO,
rye,centeio,0,0,0,0,0,0,0,0,0,0,FALSO,
centennial,centenário,0,0,0,0,0,0,0,0,0,0,FALSO,
hundredth,centésimo,0,0,0,0,0,0,0,0,0,0,FALSO,
centimeter,centímetro,0,0,0,0,0,0,0,0,0,0,FALSO,
central,central,0,0,0,0,0,0,0,0,0,0,FALSO,
centrality,centralidade,0,0,0,0,0,0,0,0,0,0,FALSO,
centralization,centralização,0,0,0,0,0,0,0,0,0,0,FALSO,
centralize,centralizar,0,0,0,0,0,0,0,0,0,0,FALSO,
centrally,centralmente,0,0,0,0,0,0,0,0,0,0,FALSO,
centrifuge,centrífuga,0,0,0,0,0,0,0,0,0,0,FALSO,
centrifugal,centrífugo,0,0,0,0,0,0,0,0,0,0,FALSO,
center,centro,1,0,0,0,0,0,0,0,0,1,VERDADEIRO,
centurion,centurião,1,0,0,0,0,0,0,0,0,0,VERDADEIRO,
wax,cera,0,0,0,0,0,0,0,0,0,0,FALSO,
beeswax,cera de abelha,0,0,0,0,0,0,0,0,0,0,FALSO,
pottery,cerâmica,0,0,0,0,0,0,0,0,0,0,FALSO,
fence,cerca,0,0,0,0,0,0,0,0,0,0,FALSO,
fenced,cercado,0,0,1,0,0,0,0,0,0,0,VERDADEIRO,
encircling,cercando,0,0,0,0,0,0,0,0,0,0,FALSO,
encircle,cercar,0,0,0,0,0,0,0,0,0,0,FALSO,
siege,cerco,0,0,0,0,0,0,0,0,0,0,FALSO,
bristle,cerda,0,1,0,0,0,0,0,0,0,0,VERDADEIRO,
cereals,cereais,0,0,0,0,0,0,0,0,0,0,FALSO,
cereal,cereal,0,0,0,0,0,0,0,0,0,0,FALSO,
cerebral,cerebral,1,0,0,0,0,0,0,0,0,0,VERDADEIRO,
brains,cérebro,1,0,0,0,0,0,0,0,0,0,VERDADEIRO,
cherry,cereja,1,0,0,0,0,0,0,0,0,0,VERDADEIRO,
ceremony,cerimônia,1,0,0,0,0,0,1,0,1,0,VERDADEIRO,
ceremonial,cerimonial,0,0,0,0,0,0,0,0,0,0,FALSO,
crux,cerne,0,0,0,0,0,0,0,0,0,0,FALSO,
waxy,ceroso,0,0,0,0,0,0,0,0,0,0,FALSO,
certainty,certeza,1,0,0,0,0,0,0,0,0,0,VERDADEIRO,
certificate,certificado,0,0,0,0,0,0,0,0,0,0,FALSO,
certify,certificar,0,0,0,0,0,0,0,0,0,1,VERDADEIRO,
beer,cerveja,1,0,0,0,0,0,1,0,0,0,VERDADEIRO,
deer,cervo,0,0,0,0,0,0,0,0,0,0,FALSO,
cess,cess,0,1,0,0,1,0,0,0,0,0,VERDADEIRO,
cessation,cessação,0,1,0,0,0,0,0,0,0,0,VERDADEIRO,
cease,cessar,0,0,0,0,0,0,0,0,0,0,FALSO,
assignee,cessionário,0,0,0,0,0,0,0,0,0,1,VERDADEIRO,
basket,cesta,0,0,0,0,0,0,0,0,0,0,FALSO,
scepticism,ceticismo,0,0,0,0,0,0,0,0,0,0,FALSO,
skeptical,cético,0,1,0,0,0,0,0,0,0,0,VERDADEIRO,
satin,cetim,1,0,0,0,0,0,0,0,0,0,VERDADEIRO,
sky,céu,1,0,0,0,0,0,0,0,0,0,VERDADEIRO,
heavens,céus,1,0,0,0,0,0,1,0,0,1,VERDADEIRO,
tea,chá,0,0,0,0,0,0,0,0,0,0,FALSO,
chafing,chafing,0,1,0,0,0,0,0,0,0,0,VERDADEIRO,
wallow,chafurdar,0,1,0,0,1,0,0,1,0,0,VERDADEIRO,
chaise,chaise,0,0,0,0,0,0,0,0,0,0,FALSO,
cottage,chalé,0,0,0,0,0,0,0,0,0,0,FALSO,
kettle,chaleira,0,0,0,0,0,0,0,0,0,0,FALSO,
blaze,chama,0,1,1,0,0,0,0,0,0,0,VERDADEIRO,
calls,chamadas,0,1,0,1,0,0,0,0,0,1,VERDADEIRO,
decoy,chamariz,0,0,0,0,0,0,0,0,1,0,VERDADEIRO,
flashy,chamativo,0,0,0,0,0,0,0,0,0,0,FALSO,
flue,chaminé,0,0,0,0,0,0,0,0,0,0,FALSO,
champagne,champanhe,0,0,0,0,0,0,0,0,0,0,FALSO,
chance,chance,0,0,0,0,0,0,0,0,1,0,VERDADEIRO,
chancellor,chanceler,0,0,0,0,0,0,0,0,0,1,VERDADEIRO,
chandler,chandler,0,0,0,0,0,0,0,0,0,0,FALSO,
bevel,chanfro,0,0,0,0,0,0,0,0,0,0,FALSO,
blackmail,chantagem,0,1,1,0,0,1,0,0,0,0,VERDADEIRO,
ground,chão,0,0,0,0,0,0,0,0,0,1,VERDADEIRO,
plated,chapeado,0,1,0,0,0,0,0,0,0,0,VERDADEIRO,
plating,chapeamento,0,0,0,0,0,0,0,0,0,0,FALSO,
headgear,chapelaria,0,0,0,0,0,0,0,0,0,0,FALSO,
hat,chapéu,0,0,0,0,0,0,0,0,0,0,FALSO,
chapman,chapman,0,0,0,0,0,0,0,0,0,0,FALSO,
chaps,chaps,0,0,0,0,0,0,0,0,0,0,FALSO,
charade,charada,0,1,0,0,0,0,0,0,0,0,VERDADEIRO,
charm,charme,1,0,0,0,0,0,0,0,0,0,VERDADEIRO,
cigar,charuto,0,0,0,0,0,0,0,0,0,0,FALSO,
upset,chateado,0,1,1,0,0,0,0,1,0,0,VERDADEIRO,
jarring,chateante,0,1,0,0,0,1,0,1,0,0,VERDADEIRO,
boring,chato,0,1,0,0,0,0,0,0,0,0,VERDADEIRO,
key,chave,0,0,0,0,0,0,0,0,0,0,FALSO,
ratchet,chave catraca,0,0,0,0,0,0,0,0,0,0,FALSO,
screwdriver,chave de fenda,0,0,0,0,0,0,0,0,0,0,FALSO,
wrench,chave inglesa,0,1,0,0,0,0,0,0,0,0,VERDADEIRO,
locksmith,chaveiro,0,0,0,0,0,0,0,0,0,0,FALSO,
chieftain,chefe,1,0,0,0,0,0,0,0,0,0,VERDADEIRO,
householder,chefe de família,0,0,0,0,0,0,0,0,0,0,FALSO,
arrival,chegada,0,0,0,1,0,0,0,0,0,0,VERDADEIRO,
coming,chegando,0,0,0,1,0,0,0,0,0,0,VERDADEIRO,
arrive,chegar,0,0,0,1,0,0,0,0,0,0,VERDADEIRO,
brimming,cheia,0,0,0,0,0,0,0,0,0,0,FALSO,
full,cheio,1,0,0,0,0,0,0,0,0,0,VERDADEIRO,
smelling,cheirando,0,1,0,0,1,0,0,0,0,0,VERDADEIRO,
smell,cheiro,0,1,1,0,1,0,0,0,0,0,VERDADEIRO,
smelt,cheirou,0,0,0,0,0,0,0,0,0,0,FALSO,
chevron,chevron,0,0,0,0,0,0,0,0,0,0,FALSO,
sizzle,chiar,0,0,1,0,0,0,0,0,0,0,VERDADEIRO,
chicane,chicana,0,1,0,1,0,0,0,0,1,1,VERDADEIRO,
gum,chiclete,0,0,0,0,0,0,0,0,0,0,FALSO,
lash,chicote,0,1,1,0,0,1,0,0,0,0,VERDADEIRO,
chipping,chicoteando,0,0,0,0,0,0,0,0,0,0,FALSO,
horn,chifre,0,0,0,0,0,0,0,0,0,0,FALSO,
chirp,chilro,1,0,0,0,0,0,1,0,0,0,VERDADEIRO,
chime,chime,0,0,0,0,0,0,0,0,0,0,FALSO,
china,china,0,0,0,0,0,0,0,0,0,0,FALSO,
slipper,chinelo,0,0,0,0,0,0,0,0,0,0,FALSO,
slippers,chinelos,0,0,0,0,0,0,0,0,0,0,FALSO,
chinook,chinês,0,0,0,0,0,0,0,0,0,0,FALSO,
fancy,chique,1,0,0,1,0,0,1,0,0,0,VERDADEIRO,
sty,chiqueiro,0,1,0,0,1,0,0,0,0,0,VERDADEIRO,
chit,chit,0,0,0,0,0,0,0,0,0,0,FALSO,
calico,chita,0,0,0,0,0,0,0,0,0,0,FALSO,
rattle,chocalho,0,0,0,0,0,0,0,0,0,0,FALSO,
clashing,chocando,0,1,1,0,0,1,0,0,0,0,VERDADEIRO,
shockingly,chocantemente,0,0,0,0,0,0,0,0,1,0,VERDADEIRO,
hatch,chocar,0,0,0,0,0,0,0,0,0,0,FALSO,
chocolate,chocolate,1,0,0,1,0,0,1,0,0,1,VERDADEIRO,
whimper,choramingar,0,0,0,0,0,1,0,1,0,0,VERDADEIRO,
crying,chorando,0,1,0,0,0,0,0,1,0,0,VERDADEIRO,
cry,chorar,0,1,0,0,0,0,0,1,0,0,VERDADEIRO,
tearful,choroso,0,0,0,0,1,1,0,1,0,0,VERDADEIRO,
chuckle,chuckle,1,0,0,1,0,0,1,0,1,1,VERDADEIRO,
chunky,chunky,0,0,0,0,0,0,0,0,0,0,FALSO,
suck,chupar,0,1,0,0,0,0,0,0,0,0,VERDADEIRO,
churn,churn,0,0,0,0,0,0,0,0,0,0,FALSO,
barbecue,churrasco,0,0,0,0,0,0,0,0,0,0,FALSO,
kicking,chutando,0,0,1,0,0,0,0,0,0,0,VERDADEIRO,
rabble,chute,0,1,1,0,0,1,0,0,0,0,VERDADEIRO,
boots,chuteiras,0,0,0,0,0,0,0,0,0,0,FALSO,
rain,chuva,0,0,0,0,0,0,0,0,0,0,FALSO,
brainstorm,chuva de ideias,0,0,0,0,0,0,0,0,0,0,FALSO,
shower,chuveiro,0,0,0,0,0,0,0,0,0,0,FALSO,
drizzle,chuvisco,0,0,0,0,0,0,0,0,0,0,FALSO,
rainy,chuvoso,0,0,0,0,0,0,0,1,0,0,VERDADEIRO,
airline,cia aérea,0,0,0,0,0,0,0,0,0,0,FALSO,
cyanide,cianeto,0,1,0,0,0,1,0,0,0,0,VERDADEIRO,
sciatica,ciática,0,1,0,0,0,0,0,0,0,0,VERDADEIRO,
scar,cicatriz,0,1,1,0,1,1,0,1,0,0,VERDADEIRO,
cyclical,cíclico,0,0,0,0,0,0,0,0,0,0,FALSO,
cyclist,ciclista,0,0,0,0,0,0,0,0,0,0,FALSO,
cycle,ciclo,0,0,0,0,0,0,0,0,0,0,FALSO,
cyclone,ciclone,0,1,0,0,0,1,0,0,1,0,VERDADEIRO,
hemlock,cicuta,0,0,0,0,0,0,0,0,0,0,FALSO,
citizen,cidadão,1,0,0,0,0,0,0,0,0,0,VERDADEIRO,
town,cidade,0,0,0,0,0,0,0,0,0,0,FALSO,
citadel,cidadela,0,0,0,0,0,0,0,0,0,0,FALSO,
cider,cidra,1,0,0,0,0,0,0,0,0,0,VERDADEIRO,
science,ciência,0,0,0,0,0,0,0,0,0,0,FALSO,
scientific,científico,1,0,0,0,0,0,0,0,0,1,VERDADEIRO,
scientist,cientista,1,0,0,1,0,0,0,0,0,1,VERDADEIRO,
cipher,cifra,0,0,0,0,0,0,0,0,0,0,FALSO,
gypsy,cigano,0,1,0,0,0,0,0,0,0,0,VERDADEIRO,
cigarette,cigarro,0,1,0,0,0,0,0,0,0,0,VERDADEIRO,
cylindrical,cilíndrico,0,0,0,0,0,0,0,0,0,0,FALSO,
cylinder,cilindro,0,0,0,0,0,0,0,0,0,0,FALSO,
